p0	p1	p2	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120	s121	s122	s123	s124	s125	s126	s127	s128	s129	s130	s131	s132	s133	s134	s135	s136	s137	s138	s139	s140	s141	s142	s143	s144	s145	s146	s147	s148	s149	s150	s151	s152	s153	s154	s155	s156	s157	s158	s159	s160	s161	s162	s163	s164	s165	s166	s167	s168	s169	s170	s171	s172	s173	s174	s175	s176	s177	s178	s179	s180	s181	s182	s183	s184	s185	s186	s187	s188	s189	s190	s191	s192	s193	s194	s195	s196	s197	s198	s199	s200	s201	s202	s203	s204	s205	s206	s207	s208	s209	s210	s211	s212	s213	s214	s215	s216	s217	s218	s219	s220	s221	s222	s223	s224	s225	s226	s227	s228	s229	s230	s231	s232	s233	s234	s235	s236	s237	s238	s239	s240	s241	s242	s243	s244	s245	s246	s247	s248	s249	s250	s251	s252	s253	s254	s255	s256	s257	s258	s259	s260	s261	s262	s263	s264	s265	s266	s267	s268	s269	s270	s271	s272	s273	s274	s275	s276	s277	s278	s279	s280	s281	s282	s283	s284	s285	s286	s287	s288	s289	s290	s291	s292	s293	s294	s295	s296	s297	s298	s299	s300	s301	s302	s303	s304	s305	s306	s307	s308	s309	s310	s311	s312	s313	s314	s315	s316	s317	s318	s319	s320	s321	s322	s323	s324	s325	s326	s327	s328	s329	s330	s331	s332	s333	s334	s335	s336	s337	s338	s339	s340	s341	s342	s343	s344	s345	s346	s347	s348	s349	s350	s351	s352	s353	s354	s355	s356	s357	s358	s359	s360	s361	s362	s363	s364	s365	s366	s367	s368	s369	s370	s371	s372	s373	s374	s375	s376	s377	s378	s379	s380	s381	s382	s383	s384	s385	s386	s387	s388	s389	s390	s391	s392	s393	s394	s395	s396	s397	s398	s399	s400	s401	s402	s403	s404	s405	s406	s407	s408	s409	s410	s411	s412	s413	s414	s415	s416	s417	s418	s419	s420	s421	s422	s423	s424	s425	s426	s427	s428	s429	s430	s431	s432	s433	s434	s435	s436	s437	s438	s439	s440	s441	s442	s443	s444	s445	s446	s447	s448	s449	s450	s451	s452	s453	s454	s455	s456	s457	s458	s459	s460	s461	s462	s463	s464	s465	s466	s467	s468	s469	s470	s471	s472	s473	s474	s475	s476	s477	s478	s479	s480	s481	s482	s483	s484	s485	s486	s487	s488	s489	s490	s491	s492	s493	s494	s495	s496	s497	s498	s499	s500	s501	s502	s503	s504	s505	s506	s507	s508	s509	s510	s511	s512	s513	s514	s515	s516	s517	s518	s519	s520	s521	s522	s523	s524	s525	s526	s527	s528	s529	s530	s531	s532	s533	s534	s535	s536	s537	s538	s539	s540	s541	s542	s543	s544	s545	s546	s547	s548	s549	s550	s551	s552	s553	s554	s555	s556	s557	s558	s559	s560	s561	s562	s563	s564	s565	s566	s567	s568	s569	s570	s571	s572	s573	s574	s575	s576	s577	s578	s579	s580	s581	s582	s583	s584	s585	s586	s587	s588	s589	s590	s591	s592	s593	s594	s595	s596	s597	s598	s599	s600	s601	s602	s603	s604	s605	s606	s607	s608	s609	s610	s611	s612	s613	s614	s615	s616	s617	s618	s619	s620	s621	s622	s623	s624	s625	s626	s627	s628	s629	s630	s631	s632	s633	s634	s635	s636	s637	s638	s639	s640	s641	s642	s643	s644	s645	s646	s647	s648	s649	s650	s651	s652	s653	s654	s655	s656	s657	s658	s659	s660	s661	s662	s663	s664	s665	s666	s667	s668	s669	s670	s671	s672	s673	s674	s675	s676	s677	s678	s679	s680	s681	s682	s683	s684	s685	s686	s687	s688	s689	s690	s691	s692	s693	s694	s695	s696	s697	s698	s699	s700	s701	s702	s703	s704	s705	s706	s707	s708	s709	s710	s711	s712	s713	s714	s715	s716	s717	s718	s719	
			*CCC	Max	Align
ate-taba$$$p1$s622	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s623	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s624	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s625	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s626	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s627	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s628	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s629	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s630	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s631	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s632	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s633	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s634	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s635	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s636	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s637	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s638	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s639	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s640	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s641	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s642	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s643	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s644	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s645	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s646	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s647	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-taba$$$p1$s648	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-ttaba$$$p1$s649	atettaba	1	0	0	1
	atttaba	0	1	1	0
ate-saba$$$p1$s650	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-tsaba$$$p1$s651	atetsaba	1	0	0	1
	attsaba	0	1	1	0
ate-naba$$$p1$s652	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-tnaba$$$p1$s653	atetnaba	1	0	0	1
	attnaba	0	1	1	0
ate-laba$$$p1$s654	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-tlaba$$$p1$s655	atetlaba	1	0	0	1
	attlaba	0	1	1	0
ate-raba$$$p1$s656	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-traba$$$p1$s657	atetraba	1	0	0	1
	attraba	0	1	1	0
ate-vaba$$$p1$s658	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-tvaba$$$p1$s659	atetvaba	1	0	0	1
	attvaba	0	1	1	0
ate-staba$$$p1$s660	atestaba	1	0	0	1
	atstaba	0	1	1	0
ate-ssaba$$$p1$s661	atessaba	1	0	0	1
	atssaba	0	1	1	0
ate-snaba$$$p1$s662	atesnaba	1	0	0	1
	atsnaba	0	1	1	0
ate-slaba$$$p1$s663	ateslaba	1	0	0	1
	atslaba	0	1	1	0
ate-sraba$$$p1$s664	atesraba	1	0	0	1
	atsraba	0	1	1	0
ate-svaba$$$p1$s665	atesvaba	1	0	0	1
	atsvaba	0	1	1	0
ate-ntaba$$$p1$s666	atentaba	1	0	0	1
	atntaba	0	1	1	0
ate-nsaba$$$p1$s667	atensaba	1	0	0	1
	atnsaba	0	1	1	0
ate-nnaba$$$p1$s668	atennaba	1	0	0	1
	atnnaba	0	1	1	0
ate-nlaba$$$p1$s669	atenlaba	1	0	0	1
	atnlaba	0	1	1	0
ate-nraba$$$p1$s670	atenraba	1	0	0	1
	atnraba	0	1	1	0
ate-nvaba$$$p1$s671	atenvaba	1	0	0	1
	atnvaba	0	1	1	0
ate-ltaba$$$p1$s672	ateltaba	1	0	0	1
	atltaba	0	1	1	0
ate-lsaba$$$p1$s673	atelsaba	1	0	0	1
	atlsaba	0	1	1	0
ate-lnaba$$$p1$s674	atelnaba	1	0	0	1
	atlnaba	0	1	1	0
ate-llaba$$$p1$s675	atellaba	1	0	0	1
	atllaba	0	1	1	0
ate-lraba$$$p1$s676	atelraba	1	0	0	1
	atlraba	0	1	1	0
ate-lvaba$$$p1$s677	atelvaba	1	0	0	1
	atlvaba	0	1	1	0
ate-rtaba$$$p1$s678	atertaba	1	0	0	1
	atrtaba	0	1	1	0
ate-rsaba$$$p1$s679	atersaba	1	0	0	1
	atrsaba	0	1	1	0
ate-rnaba$$$p1$s680	aternaba	1	0	0	1
	atrnaba	0	1	1	0
ate-rlaba$$$p1$s681	aterlaba	1	0	0	1
	atrlaba	0	1	1	0
ate-rraba$$$p1$s682	aterraba	1	0	0	1
	atrraba	0	1	1	0
ate-rvaba$$$p1$s683	atervaba	1	0	0	1
	atrvaba	0	1	1	0
ate-vtaba$$$p1$s684	atevtaba	1	0	0	1
	atvtaba	0	1	1	0
ate-vsaba$$$p1$s685	atevsaba	1	0	0	1
	atvsaba	0	1	1	0
ate-vnaba$$$p1$s686	atevnaba	1	0	0	1
	atvnaba	0	1	1	0
ate-vlaba$$$p1$s687	atevlaba	1	0	0	1
	atvlaba	0	1	1	0
ate-vraba$$$p1$s688	atevraba	1	0	0	1
	atvraba	0	1	1	0
ate-vvaba$$$p1$s689	atevvaba	1	0	0	1
	atvvaba	0	1	1	0
ate-taba$$$p1$s690	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s691	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s692	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s693	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-taba$$$p1$s694	atetaba	0	0	0	1
	attaba	1	0	1	0
ate-saba$$$p1$s695	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s696	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s697	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s698	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-saba$$$p1$s699	atesaba	0	0	0	1
	atsaba	1	0	1	0
ate-naba$$$p1$s700	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s701	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s702	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s703	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-naba$$$p1$s704	atenaba	0	0	0	1
	atnaba	1	0	1	0
ate-laba$$$p1$s705	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s706	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s707	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s708	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-laba$$$p1$s709	atelaba	0	0	0	1
	atlaba	1	0	1	0
ate-raba$$$p1$s710	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s711	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s712	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s713	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-raba$$$p1$s714	ateraba	0	0	0	1
	atraba	1	0	1	0
ate-vaba$$$p1$s715	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s716	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s717	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s718	atevaba	0	0	0	1
	atvaba	1	0	1	0
ate-vaba$$$p1$s719	atevaba	0	0	0	1
	atvaba	1	0	1	0
ake-taba$$$p2$s0	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s1	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s2	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s3	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s4	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s5	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s6	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s7	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s8	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s9	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s10	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s11	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s12	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s13	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s14	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s15	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s16	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s17	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s18	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s19	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s20	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s21	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s22	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s23	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s24	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s25	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s26	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s27	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s28	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s29	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s30	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s31	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s32	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s33	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s34	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s35	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s36	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s37	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s38	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s39	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s40	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s41	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s42	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s43	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s44	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s45	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s46	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s47	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s48	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s49	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s50	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s51	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s52	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s53	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s54	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s55	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s56	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s57	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s58	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s59	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s60	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s61	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s62	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s63	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s64	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s65	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s66	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s67	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s68	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s69	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s70	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s71	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s72	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s73	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s74	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s75	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s76	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s77	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s78	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s79	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s80	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s81	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s82	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s83	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s84	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s85	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s86	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s87	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s88	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s89	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s90	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s91	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s92	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s93	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s94	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s95	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s96	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s97	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s98	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s99	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s100	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s101	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s102	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s103	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s104	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s105	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s106	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s107	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s108	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s109	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s110	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s111	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s112	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s113	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s114	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s115	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s116	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s117	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s118	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s119	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s120	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s121	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s122	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s123	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s124	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s125	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s126	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s127	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s128	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s129	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s130	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s131	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s132	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s133	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s134	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s135	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s136	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s137	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s138	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s139	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s140	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s141	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s142	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s143	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s144	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s145	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s146	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s147	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s148	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s149	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s150	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s151	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s152	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s153	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s154	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s155	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s156	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s157	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s158	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s159	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s160	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s161	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s162	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s163	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s164	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s165	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s166	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s167	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s168	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s169	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s170	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s171	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s172	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s173	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s174	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s175	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s176	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s177	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s178	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s179	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s180	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
